 1          3         0.000166   0.032002      0.779368           0.676558            
 2          5         1.000000   0.122007      0.829451           0.677547            
 3          6         1.000000   0.182010      0.837937           0.648368            
 4          7         1.000000   0.278016      0.856406           0.673096            
 5          8         1.000000   0.327018      0.859734           0.676558            
 6          9         1.000000   0.373021      0.861564           0.672601            
 11         14        1.000000   0.613035      0.871048           0.668645            
 25         28        1.000000   1.253071      0.876872           0.681503            
 50         56        1.000000   2.611149      0.878536           0.671118            
 51         57        1.000000   2.659152      0.880865           0.673591            
 75         82        1.000000   3.978227      0.880699           0.675074            
 100        118       1.000000   5.255300      0.881864           0.677052            
 101        119       1.000000   5.319304      0.880532           0.676063            
 125        157       1.000000   6.919395      0.882529           0.676558            
 150        199       1.000000   8.358478      0.882196           0.677052            
 175        231       1.000000   9.652552      0.882862           0.679031            
 200        281       1.000000   11.102635     0.883028           0.678042            
 225        321       1.000000   12.392709     0.882529           0.677547            
 250        350       1.000000   13.669782     0.882196           0.677052            
 275        385       1.000000   14.877851     0.882363           0.677547            
