 1          3         0.000166   0.036002      0.779368           0.676558            
 2          5         1.000000   0.090005      0.829451           0.677547            
 3          6         1.000000   0.150008      0.838103           0.648368            
 4          7         1.000000   0.229013      0.856572           0.673096            
 5          8         1.000000   0.283016      0.859900           0.677052            
 6          9         1.000000   0.343019      0.861897           0.673096            
 11         14        1.000000   0.565032      0.870882           0.668645            
 25         28        1.000000   1.182067      0.878203           0.671612            
 50         53        1.000000   2.285130      0.882363           0.677547            
 51         54        1.000000   2.327133      0.880865           0.675074            
 75         78        1.000000   3.398194      0.882030           0.677547            
 100        103       1.000000   4.471255      0.882363           0.672601            
 101        104       1.000000   4.515258      0.882363           0.673096            
 125        128       1.000000   5.562318      0.881531           0.672107            
 150        153       1.000000   6.631379      0.883195           0.674085            
 175        179       1.000000   7.750443      0.883028           0.671612            
 200        204       1.000000   8.856506      0.883028           0.672107            
 225        229       1.000000   10.108578     0.882862           0.670623            
 250        254       1.000000   11.235642     0.883860           0.672601            
 275        279       1.000000   12.746729     0.882696           0.673591            
 300        304       1.000000   14.031802     0.883195           0.672601            
 325        331       1.000000   15.340877     0.884027           0.672107            
 350        359       1.000000   16.635951     0.883860           0.674580            
 375        384       1.000000   17.891023     0.883028           0.673096            
 400        409       1.000000   19.011087     0.883361           0.672107            
 425        434       1.000000   20.161153     0.883361           0.674580            
 450        460       1.000000   21.356221     0.883028           0.676063            
 475        486       1.000000   22.524288     0.884359           0.676558            
 500        511       1.000000   23.701355     0.883527           0.676063            
 501        512       1.000000   23.745358     0.883694           0.675074            
 525        536       1.000000   24.946427     0.883028           0.674085            
 550        561       1.000000   26.105493     0.884526           0.673591            
 575        587       1.000000   27.253559     0.884027           0.674580            
 600        612       1.000000   28.439626     0.883694           0.674580            
 625        637       1.000000   29.586692     0.883361           0.674580            
 650        663       1.000000   30.729757     0.883694           0.675074            
 675        690       1.000000   31.887824     0.883860           0.675074            
 700        716       1.000000   33.060891     0.884526           0.675074            
 725        742       1.000000   34.220957     0.884359           0.675074            
 750        767       1.000000   35.388024     0.884193           0.675569            
 775        793       1.000000   36.566091     0.884193           0.675074            
 800        818       1.000000   37.768160     0.883860           0.675569            
 825        844       1.000000   38.896224     0.884193           0.674580            
 850        869       1.000000   39.935284     0.883527           0.674580            
 875        895       1.000000   41.128352     0.884027           0.674580            
 900        920       1.000000   42.242416     0.883195           0.675569            
 925        946       1.000000   43.406482     0.883361           0.674580            
 950        973       1.000000   44.617552     0.883361           0.676063            
 975        998       1.000000   45.843622     0.883527           0.675569            
 1000       1024      1.000000   47.194699     0.883860           0.678042            
 1001       1025      1.000000   47.243702     0.883860           0.677052            
 1025       1049      1.000000   48.465772     0.883860           0.678042            
 1050       1074      1.000000   49.604837     0.883527           0.677052            
 1075       1099      1.000000   50.733902     0.883694           0.676063            
 1100       1124      1.000000   51.863966     0.884193           0.677052            
 1125       1149      1.000000   52.999031     0.884359           0.676558            
 1150       1174      1.000000   54.093094     0.884193           0.677052            
 1175       1200      1.000000   55.224158     0.884359           0.677052            
 1200       1225      1.000000   56.352223     0.884526           0.677547            
 1225       1250      1.000000   57.441285     0.884027           0.676063            
 1250       1275      1.000000   58.573350     0.884027           0.675569            
 1275       1302      1.000000   59.812421     0.884359           0.675569            
 1300       1328      1.000000   60.972487     0.884193           0.674580            
 1325       1355      1.000000   62.110552     0.884027           0.674580            
 1350       1381      1.000000   63.215615     0.884359           0.675074            
 1375       1406      1.000000   64.323679     0.884193           0.675569            
 1400       1431      1.000000   65.403741     0.884359           0.674580            
 1425       1456      1.000000   66.539806     0.884359           0.676063            
 1450       1482      1.000000   67.731874     0.884193           0.675074            
 1475       1507      1.000000   68.853938     0.884193           0.675074            
 1500       1534      1.000000   69.992003     0.884193           0.675074            
 1525       1559      1.000000   71.086066     0.884027           0.675569            
 1550       1585      1.000000   72.163127     0.884193           0.675074            
 1575       1610      1.000000   73.310193     0.884193           0.675074            
 1600       1637      1.000000   74.482260     0.884359           0.674580            
 1625       1662      1.000000   75.920342     0.884359           0.674580            
 1650       1687      1.000000   77.007404     0.884193           0.675074            
 1675       1712      1.000000   78.148470     0.884193           0.675569            
 1700       1737      1.000000   79.278534     0.884027           0.674580            
 1725       1762      1.000000   80.398598     0.884193           0.674580            
 1750       1787      1.000000   81.552664     0.884027           0.674580            
 1775       1812      1.000000   82.710730     0.883860           0.674580            
 1800       1837      1.000000   83.833795     0.884193           0.674580            
 1825       1862      1.000000   84.991861     0.884193           0.674580            
 1850       1887      1.000000   86.141927     0.884027           0.673591            
 1875       1912      1.000000   87.254990     0.884526           0.674085            
 1900       1937      1.000000   88.345053     0.884359           0.674085            
 1925       1962      1.000000   89.417114     0.884193           0.674580            
 1950       1988      1.000000   90.514177     0.884193           0.674085            
 1975       2014      1.000000   91.610240     0.884193           0.674085            
 2000       2039      1.000000   92.740304     0.884526           0.674085            
 2025       2064      1.000000   93.837367     0.884359           0.674085            
 2050       2089      1.000000   94.927429     0.884359           0.674580            
 2075       2115      1.000000   96.033493     0.884193           0.674085            
 2100       2140      1.000000   97.127555     0.884193           0.673591            
 2125       2165      1.000000   98.313623     0.884193           0.673096            
 2150       2191      1.000000   99.427687     0.884027           0.673591            
 2175       2216      1.000000   100.529750    0.884193           0.674580            
 2200       2242      1.000000   101.656814    0.884193           0.674085            
 2225       2267      1.000000   102.764878    0.884193           0.674085            
 2250       2293      1.000000   103.869941    0.884193           0.674085            
 2275       2318      1.000000   104.945002    0.884193           0.674085            
 2300       2343      1.000000   106.044065    0.884193           0.673591            
 2325       2368      1.000000   107.105126    0.884193           0.673591            
 2350       2393      1.000000   108.173187    0.884193           0.673591            
 2375       2419      1.000000   109.219247    0.884193           0.674085            
 2400       2444      1.000000   110.272307    0.884193           0.674085            
 2425       2469      1.000000   111.372370    0.884193           0.674580            
 2450       2494      1.000000   112.477433    0.884193           0.674580            
 2475       2519      1.000000   113.556495    0.884193           0.674580            
 2500       2544      1.000000   114.609555    0.884193           0.674580            
 2525       2569      1.000000   115.669616    0.884193           0.675074            
 2550       2594      1.000000   116.715675    0.884193           0.674580            
 2575       2619      1.000000   117.801738    0.884359           0.674580            
 2600       2644      1.000000   118.858798    0.884027           0.675569            
 2625       2670      1.000000   119.946860    0.884193           0.675074            
 2650       2695      1.000000   120.989920    0.884193           0.675074            
 2675       2720      1.000000   122.043980    0.884193           0.675074            
 2700       2746      1.000000   123.136043    0.884027           0.674580            
 2725       2771      1.000000   124.186103    0.884027           0.675074            
 2750       2796      1.000000   125.242163    0.884027           0.675074            
 2775       2822      1.000000   126.282223    0.884193           0.675074            
 2800       2847      1.000000   127.348284    0.884193           0.676063            
 2825       2872      1.000000   128.440346    0.884193           0.676063            
 2850       2897      1.000000   129.486406    0.884193           0.676063            
 2875       2922      1.000000   130.497464    0.884193           0.675569            
 2900       2947      1.000000   131.557524    0.884193           0.675569            
 2925       2972      1.000000   132.601584    0.884193           0.675074            
 2950       2997      1.000000   133.653644    0.884193           0.675074            
 2975       3022      1.000000   134.677703    0.884193           0.675569            
 3000       3047      1.000000   135.710762    0.884193           0.676063            
 3025       3072      1.000000   136.754822    0.884193           0.675074            
 3050       3097      1.000000   137.782880    0.884193           0.675074            
 3075       3122      1.000000   138.805939    0.884027           0.674580            
 3100       3149      1.000000   139.849999    0.884027           0.675074            
 3125       3174      1.000000   140.876057    0.884193           0.675569            
 3150       3199      1.000000   141.884115    0.884193           0.675569            
 3175       3224      1.000000   142.915174    0.884193           0.675074            
 3200       3250      1.000000   143.961234    0.884193           0.675569            
 3225       3275      1.000000   145.008294    0.884193           0.675569            
 3250       3300      1.000000   146.032352    0.884193           0.675569            
 3275       3326      1.000000   147.103414    0.884193           0.675569            
 3300       3351      1.000000   148.142473    0.884193           0.675074            
 3325       3376      1.000000   149.176532    0.884193           0.674580            
 3350       3401      1.000000   150.215592    0.884193           0.675569            
 3375       3426      1.000000   151.245650    0.884193           0.676063            
 3400       3453      1.000000   152.256708    0.884193           0.675074            
 3425       3478      1.000000   153.268766    0.884193           0.675074            
 3450       3503      1.000000   154.262823    0.884193           0.675074            
 3475       3528      1.000000   155.303883    0.884193           0.675074            
 3500       3553      1.000000   156.342942    0.884193           0.675074            
 3525       3578      1.000000   157.432004    0.884193           0.675569            
 3550       3603      1.000000   158.475064    0.884193           0.675569            
 3575       3628      1.000000   159.513123    0.884193           0.675569            
 3600       3654      1.000000   160.562183    0.884193           0.675074            
 3625       3680      1.000000   161.641245    0.884193           0.675074            
 3650       3705      1.000000   162.802311    0.884193           0.675074            
 3675       3731      1.000000   163.919375    0.884193           0.675074            
 3700       3757      1.000000   164.990437    0.884027           0.675074            
 3725       3783      1.000000   166.025496    0.884027           0.674580            
 3750       3808      1.000000   167.104558    0.884027           0.675569            
 3775       3833      1.000000   168.120616    0.884193           0.675074            
 3800       3858      1.000000   169.145674    0.884193           0.674580            
 3825       3883      1.000000   170.177733    0.884526           0.675569            
 3850       3909      1.000000   171.244794    0.884193           0.675074            
 3875       3935      1.000000   172.344857    0.884193           0.675074            
 3900       3961      1.000000   173.398918    0.884027           0.674580            
 3925       3986      1.000000   174.403975    0.884027           0.674085            
 3950       4011      1.000000   175.426034    0.884193           0.673591            
 3975       4036      1.000000   176.434091    0.884193           0.674085            
 4000       4061      1.000000   177.445149    0.884193           0.674580            
 4025       4087      1.000000   178.496209    0.884193           0.674085            
 4050       4112      1.000000   179.577271    0.884193           0.673591            
 4075       4137      1.000000   180.697335    0.884193           0.674085            
 4100       4162      1.000000   182.060413    0.884027           0.675074            
 4125       4187      1.000000   183.183477    0.884193           0.674085            
 4150       4213      1.000000   184.483552    0.884193           0.673591            
 4175       4238      1.000000   185.755624    0.884193           0.674580            
 4200       4263      1.000000   187.063699    0.884193           0.673591            
 4225       4288      1.000000   188.234766    0.884193           0.673096            
 4250       4314      1.000000   189.368831    0.884193           0.673096            
 4275       4339      1.000000   190.475894    0.884193           0.673096            
 4300       4366      1.000000   191.553956    0.884193           0.673591            
 4325       4391      1.000000   192.689021    0.884193           0.673591            
 4350       4417      1.000000   193.866088    0.884193           0.673591            
 4375       4442      1.000000   195.046156    0.884193           0.673591            
 4400       4467      1.000000   196.215223    0.884193           0.673591            
 4425       4492      1.000000   197.376289    0.884193           0.673591            
 4450       4517      1.000000   198.537355    0.884193           0.673096            
 4475       4542      1.000000   199.661420    0.884193           0.673096            
 4500       4568      1.000000   200.788484    0.884193           0.674085            
 4525       4594      1.000000   201.946550    0.884193           0.673096            
