 1          3         0.000166   0.037002      0.779368           0.676558            
 2          5         1.000000   0.104006      0.829451           0.677547            
 3          6         1.000000   0.148008      0.837937           0.648368            
 4          7         1.000000   0.202011      0.856240           0.673096            
 5          8         1.000000   0.257014      0.859900           0.676558            
 6          9         1.000000   0.308017      0.861730           0.672107            
 11         14        1.000000   0.531030      0.871215           0.668645            
 25         28        1.000000   1.303074      0.877371           0.681503            
 50         58        1.000000   2.583147      0.879867           0.675569            
 51         59        1.000000   2.640151      0.880033           0.678536            
 75         85        1.000000   3.894222      0.879534           0.677547            
 100        124       1.000000   5.263301      0.881531           0.675569            
 101        126       1.000000   5.324304      0.882196           0.677052            
 125        165       1.000000   6.621378      0.882529           0.676558            
 150        209       1.000000   7.918452      0.882196           0.677547            
 175        245       1.000000   9.166524      0.881864           0.677547            
 200        273       1.000000   10.332591     0.881864           0.677052            
 225        307       1.000000   11.606663     0.882030           0.677547            
 250        352       1.000000   12.975742     0.881864           0.677547            
 275        398       1.000000   14.276816     0.881864           0.677547            
