 1          3         0.000036   0.103006      0.744397           0.680267            
 2          5         1.000000   0.675038      0.800892           0.696270            
 3          6         1.000000   1.186068      0.814561           0.665854            
 4          7         1.000000   1.694097      0.837901           0.696164            
 5          8         1.000000   2.206126      0.840221           0.696164            
 6          9         1.000000   2.762158      0.845896           0.694256            
 10         13        1.000000   4.753272      0.854069           0.687368            
 11         14        1.000000   5.227299      0.854782           0.686414            
 15         18        1.000000   7.335419      0.859814           0.684506            
 20         23        1.000000   9.630551      0.860885           0.686414            
 25         28        1.000000   12.002686     0.863383           0.685354            
 30         33        1.000000   14.542832     0.862705           0.686202            
 35         38        1.000000   17.039974     0.863919           0.687156            
 40         43        1.000000   19.459113     0.864597           0.689169            
 45         48        1.000000   21.773245     0.865132           0.686414            
 50         53        1.000000   24.109379     0.865418           0.686626            
 51         54        1.000000   24.567405     0.865168           0.685990            
 55         58        1.000000   26.573520     0.865703           0.687156            
 60         63        1.000000   28.874651     0.866096           0.688427            
 65         68        1.000000   31.275789     0.865168           0.688321            
 70         73        1.000000   33.553919     0.864989           0.687050            
 75         78        1.000000   36.343078     0.865168           0.686838            
 80         83        1.000000   38.781218     0.865418           0.687050            
 85         88        1.000000   41.073349     0.865917           0.686944            
 90         93        1.000000   43.469486     0.865632           0.687262            
 95         98        1.000000   45.771618     0.865525           0.686944            
 100        103       1.000000   48.059749     0.866381           0.685672            
