 1          0.047003      0.718469           0.952545           0.702770             0.959824            
 2          0.096006      0.717970           0.865160           0.699308             0.880075            
 3          0.130008      0.716306           0.805804           0.698813             0.826897            
 4          0.164010      0.725291           0.766762           0.702275             0.795726            
 5          0.205012      0.724792           0.733908           0.703264             0.770057            
 6          0.235014      0.727953           0.711202           0.702275             0.751965            
 11         0.377022      0.733444           0.650008           0.706231             0.711409            
 50         1.166627      0.784027           0.539971           0.723541             0.663011            
 51         1.197827      0.784692           0.537727           0.723046             0.663510            
 100        2.312447      0.813145           0.486978           0.723046             0.654577            
 101        2.344449      0.813145           0.486352           0.723541             0.654385            
 150        3.358054      0.828453           0.453837           0.729476             0.648714            
 200        4.334058      0.839434           0.426269           0.728981             0.645662            
 250        5.306062      0.846256           0.404248           0.733432             0.644502            
 300        6.293665      0.855241           0.385581           0.732938             0.645244            
 350        7.271269      0.870216           0.366528           0.735905             0.646870            
 400        8.253872      0.884692           0.347699           0.736894             0.647254            
 450        9.231074      0.899002           0.330755           0.737389             0.648840            
 500        10.198078     0.915807           0.318384           0.735905             0.650800            
 501        10.229278     0.916306           0.318182           0.735905             0.650804            
 550        11.188682     0.924958           0.305764           0.733927             0.653297            
 600        12.166686     0.929118           0.293290           0.729476             0.655674            
 650        13.132689     0.932779           0.282876           0.727992             0.659037            
 700        14.107292     0.935441           0.273058           0.727992             0.661478            
 750        15.083895     0.939268           0.261042           0.727992             0.662862            
 800        16.269101     0.942762           0.251882           0.728981             0.666483            
 850        17.374513     0.945258           0.242585           0.729476             0.669954            
 900        18.345516     0.948752           0.235361           0.730465             0.673016            
 950        19.360126     0.955241           0.225430           0.729970             0.676646            
 1000       20.354329     0.958070           0.216916           0.731949             0.681049            
 1001       20.369929     0.958569           0.216759           0.731454             0.681146            
 1050       21.328734     0.963228           0.209979           0.728981             0.685726            
 1100       22.316338     0.965225           0.200863           0.728487             0.689595            
 1150       23.289342     0.968386           0.193136           0.724530             0.694760            
 1200       24.265544     0.971048           0.185612           0.725025             0.699522            
 1250       25.242147     0.972879           0.180332           0.725025             0.702887            
 1300       26.230350     0.975374           0.172295           0.723541             0.707124            
 1350       27.211953     0.977870           0.166466           0.723541             0.711722            
 1400       28.181957     0.978536           0.161998           0.723541             0.715801            
 1450       29.150960     0.979201           0.157393           0.723541             0.719373            
 1500       30.118563     0.980865           0.153329           0.723541             0.723506            
 1550       31.113766     0.982196           0.146595           0.724530             0.728504            
 1600       32.219170     0.983195           0.142528           0.723541             0.732884            
 1650       33.250974     0.984359           0.138148           0.722552             0.737276            
 1700       34.280977     0.987022           0.133577           0.723541             0.743568            
 1750       35.297983     0.988186           0.129848           0.722552             0.747722            
 1800       36.369799     0.989517           0.125148           0.723046             0.752239            
 1850       37.338802     0.990183           0.121349           0.721068             0.755300            
 1900       38.313405     0.990682           0.117982           0.721068             0.759471            
 1950       39.293008     0.992512           0.114181           0.720079             0.764150            
 2000       40.281211     0.992845           0.110517           0.719585             0.769800            
