 1          3         0.000166   0.040002      0.779368           0.676558            
 2          5         1.000000   0.113007      0.829451           0.677547            
 3          6         1.000000   0.155009      0.837937           0.648368            
 4          7         1.000000   0.197011      0.856739           0.673096            
 5          8         1.000000   0.286016      0.859900           0.677052            
 6          9         1.000000   0.336019      0.861730           0.673096            
 11         14        1.000000   0.553032      0.871381           0.669634            
 25         28        1.000000   1.148066      0.878037           0.675074            
 50         53        1.000000   2.295131      0.880699           0.673591            
 51         54        1.000000   2.332133      0.883195           0.673096            
 75         78        1.000000   3.339191      0.880865           0.676558            
 100        107       1.000000   4.428253      0.881697           0.676558            
 101        109       1.000000   4.479256      0.881531           0.678536            
 125        137       1.000000   5.562318      0.882529           0.677052            
 150        165       1.000000   6.635380      0.882862           0.679031            
 175        190       1.000000   7.662438      0.882363           0.680514            
 200        234       1.000000   8.838506      0.882030           0.679525            
 225        281       1.000000   10.072576     0.882363           0.680514            
 250        329       1.000000   11.297646     0.882862           0.680514            
 275        368       1.000000   12.486714     0.882696           0.680514            
 300        397       1.000000   13.538774     0.882696           0.680514            
 325        430       1.000000   14.661839     0.882696           0.680514            
