 1          2         0.000134   0.248014      0.732113           0.669634            
 2          3         0.000134   0.312017      0.779700           0.687438            
 3          4         0.000134   0.375021      0.815807           0.683482            
 4          5         0.000134   0.430024      0.818968           0.682493            
 5          6         0.000134   0.488027      0.828785           0.679031            
 6          7         0.000134   0.544031      0.830948           0.677547            
 11         12        0.000134   0.799045      0.843428           0.679031            
 25         26        0.000134   1.638093      0.849251           0.687933            
 50         51        0.000134   2.949168      0.845923           0.684471            
 51         52        0.000134   3.000171      0.845923           0.683976            
