 1          2         0.000134   0.214012      0.756073           0.671118            
 2          3         0.000134   0.278016      0.799834           0.687933            
 3          4         0.000134   0.340019      0.827288           0.675569            
 4          5         0.000134   0.398022      0.832779           0.676063            
 5          6         0.000134   0.455026      0.840932           0.677052            
 6          7         0.000134   0.516029      0.844093           0.675569            
 11         12        0.000134   0.842048      0.856572           0.683976            
 25         26        0.000134   1.698097      0.865225           0.681503            
 50         51        0.000089   3.275187      0.864559           0.680020            
 51         52        0.000089   3.333190      0.864393           0.680514            
 75         76        0.000089   4.701269      0.863894           0.679031            
