 1          2         0.000134   0.263015      0.769384           0.670129            
 2          3         0.000134   0.312018      0.808486           0.687933            
 3          4         0.000134   0.366021      0.832113           0.675569            
 4          5         0.000134   0.421024      0.837604           0.674085            
 5          6         0.000134   0.476028      0.846256           0.674580            
 6          7         0.000134   0.532031      0.847920           0.676558            
 11         12        0.000134   0.790045      0.861231           0.677547            
 25         26        0.000089   1.549089      0.870715           0.685955            
 50         51        0.000089   2.937168      0.871381           0.686449            
 51         52        0.000089   2.994172      0.871215           0.686449            
 75         76        0.000089   4.398252      0.871381           0.681009            
 100        101       0.000089   5.716327      0.870549           0.680020            
 101        102       0.000089   5.787331      0.870549           0.680020            
